"AtcoCode","Sequence","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"2700LUCC2212",1,"U",542030,372934,"","",,"new"
"2700LUCC2212",2,"U",542343,372934,"","",,"new"
"2700LUCC2212",3,"U",542343,372150,"","",,"new"
"2700LUCC2212",4,"U",542030,372150,"","",,"new"
"2700LUCC2213",1,"U",541056,373855,"","",,"new"
"2700LUCC2213",2,"U",541448,373855,"","",,"new"
"2700LUCC2213",3,"U",541448,373372,"","",,"new"
"2700LUCC2213",4,"U",541056,373372,"","",,"new"
"2700LW002014",1,"U",518419,371247,"","",,"new"
"2700LW002014",2,"U",519144,371247,"","",,"new"
"2700LW002014",3,"U",519144,370880,"","",,"new"
"2700LW002014",4,"U",518419,370880,"","",,"new"
"2700LWAC2060",1,"U",526273,373228,"","",,"new"
"2700LWAC2060",2,"U",526907,373228,"","",,"new"
"2700LWAC2060",3,"U",526907,371476,"","",,"new"
"2700LWAC2060",4,"U",526273,371476,"","",,"new"
"2700LWCC1822",1,"U",544430,374046,"","",,"new"
"2700LWCC1822",2,"U",544757,374046,"","",,"new"
"2700LWCC1822",3,"U",544757,373844,"","",,"new"
"2700LWCC1822",4,"U",544430,373844,"","",,"new"
"2700LWCC1921",1,"U",542444,382651,"","",,"new"
"2700LWCC1921",2,"U",543667,382651,"","",,"new"
"2700LWCC1921",3,"U",543667,381941,"","",,"new"
"2700LWCC1921",4,"U",542444,381941,"","",,"new"
"2700LWCC2017",1,"U",528137,363121,"","",,"new"
"2700LWCC2017",2,"U",528658,363121,"","",,"new"
"2700LWCC2017",3,"U",528658,362668,"","",,"new"
"2700LWCC2017",4,"U",528137,362668,"","",,"new"
"2700LWCC2018",1,"U",531759,368426,"","",,"new"
"2700LWCC2018",2,"U",532210,368426,"","",,"new"
"2700LWCC2018",3,"U",532210,368175,"","",,"new"
"2700LWCC2018",4,"U",531759,368175,"","",,"new"
"2700LWCC2019",1,"U",520324,371836,"","",,"new"
"2700LWCC2019",2,"U",520630,371836,"","",,"new"
"2700LWCC2019",3,"U",520630,371500,"","",,"new"
"2700LWCC2019",4,"U",520324,371500,"","",,"new"
"2700LWCC2958",1,"U",507819,381466,"","",,"new"
"2700LWCC2958",2,"U",507819,382346,"","",,"new"
"2700LWCC2958",3,"U",509413,382346,"","",,"new"
"2700LWCC2958",4,"U",509413,381466,"","",,"new"
"2700LWCC3002",1,"U",512567,357022,"","",,"new"
"2700LWCC3002",2,"U",513454,357022,"","",,"new"
"2700LWCC3002",3,"U",513454,356098,"","",,"new"
"2700LWCC3002",4,"U",512567,356098,"","",,"new"
"2700LWE03937",1,"U",527277,364265,"","",,"new"
"2700LWE03937",2,"U",527642,364265,"","",,"new"
"2700LWE03937",3,"U",527642,363689,"","",,"new"
"2700LWE03937",4,"U",527277,363689,"","",,"new"
"2700LWKC2210",1,"U",536331,363815,"","",,"new"
"2700LWKC2210",2,"U",537107,363815,"","",,"new"
"2700LWKC2210",3,"U",537107,362956,"","",,"new"
"2700LWKC2210",4,"U",536331,362956,"","",,"new"
"2700LWMC2498",1,"U",548749,325274,"","",,"new"
"2700LWMC2498",2,"U",554042,325274,"","",,"new"
"2700LWMC2498",3,"U",554042,320922,"","",,"new"
"2700LWMC2498",4,"U",548749,320922,"","",,"new"
"2700LWSC2502",1,"U",533717,320415,"","",,"new"
"2700LWSC2502",2,"U",534473,320415,"","",,"new"
"2700LWSC2502",3,"U",534473,319793,"","",,"new"
"2700LWSC2502",4,"U",533717,319793,"","",,"new"
"2700LWSC3003",1,"U",517654,362145,"","",,"new"
"2700LWSC3003",2,"U",517654,363914,"","",,"new"
"2700LWSC3003",3,"U",520840,363914,"","",,"new"
"2700LWSC3003",4,"U",520840,362145,"","",,"new"
"2700LWT01635",1,"U",513294,382381,"","",,"new"
"2700LWT01635",2,"U",513718,382381,"","",,"new"
"2700LWT01635",3,"U",513718,381814,"","",,"new"
"2700LWT01635",4,"U",513294,381814,"","",,"new"
"2700LWTB5028",1,"U",528121,384178,"","",,"new"
"2700LWTB5028",2,"U",528459,384178,"","",,"new"
"2700LWTB5028",3,"U",528459,383659,"","",,"new"
"2700LWTB5028",4,"U",528121,383659,"","",,"new"
"300000002FZ",1,"U",464025,246468,"","",,"new"
"300000002FZ",2,"U",465031,243796,"","",,"new"
"300000002FZ",3,"U",466889,244868,"","",,"new"
"300000002FZ",4,"U",466065,247728,"","",,"new"
"300000011FZ1",1,"U",503826,286457,"","",,"new"
"300000011FZ1",2,"U",503698,283225,"","",,"new"
"300000011FZ1",3,"U",505226,283089,"","",,"new"
"300000011FZ1",4,"U",505642,286353,"","",,"new"
"300000011FZ2",1,"U",505559,286427,"","",,"new"
"300000011FZ2",2,"U",505557,285431,"","",,"new"
"300000011FZ2",3,"U",507765,285451,"","",,"new"
"300000011FZ2",4,"U",507241,286471,"","",,"new"
"300000030FZ",1,"U",461727,251864,"","",,"new"
"300000030FZ",2,"U",461711,249696,"","",,"new"
"300000030FZ",3,"U",464367,249544,"","",,"new"
"300000030FZ",4,"U",464471,251880,"","",,"new"
"300000037FZ",1,"U",457727,238983,"","",,"new"
"300000037FZ",2,"U",457202,236351,"","",,"new"
"300000037FZ",3,"U",459338,236207,"","",,"new"
"300000037FZ",4,"U",459914,238839,"","",,"new"
"300000055FZ",1,"U",449247,255501,"","",,"new"
"300000055FZ",2,"U",450241,252277,"","",,"new"
"300000055FZ",3,"U",452279,252273,"","",,"new"
"300000055FZ",4,"U",452839,254537,"","",,"new"
"300000068FZ",1,"U",470215,285072,"","",,"new"
"300000068FZ",2,"U",468743,280472,"","",,"new"
"300000068FZ",3,"U",471399,279368,"","",,"new"
"300000068FZ",4,"U",472247,282192,"","",,"new"
"300000070FZ",1,"U",464270,277362,"","",,"new"
"300000070FZ",2,"U",464750,274350,"","",,"new"
"300000070FZ",3,"U",466582,276186,"","",,"new"
"300000070FZ",4,"U",466398,278094,"","",,"new"
"300000072FZ",1,"U",465709,254809,"","",,"new"
"300000072FZ",2,"U",465507,251883,"","",,"new"
"300000072FZ",3,"U",466651,251839,"","",,"new"
"300000072FZ",4,"U",466445,254841,"","",,"new"
"300000078FZ",1,"U",467599,272630,"","",,"new"
"300000078FZ",2,"U",467511,272204,"","",,"new"
"300000078FZ",3,"U",466567,271466,"","",,"new"
"300000078FZ",4,"U",467609,270926,"","",,"new"
"300000079FZ",1,"U",469261,275534,"","",,"new"
"300000079FZ",2,"U",469541,273086,"","",,"new"
"300000079FZ",3,"U",473709,272318,"","",,"new"
"300000079FZ",4,"U",471917,276014,"","",,"new"
"300000087FZ",1,"U",468342,253826,"","",,"new"
"300000087FZ",2,"U",468858,253830,"","",,"new"
"300000087FZ",3,"U",468870,254440,"","",,"new"
"300000087FZ",4,"U",468870,254440,"","",,"new"
"300000090FZ",1,"U",455751,265459,"","",,"new"
"300000090FZ",2,"U",455047,261195,"","",,"new"
"300000090FZ",3,"U",458367,260843,"","",,"new"
"300000090FZ",4,"U",458479,264871,"","",,"new"
"300000109FZ",1,"U",467556,254030,"","",,"new"
"300000109FZ",2,"U",467884,253636,"","",,"new"
"300000109FZ",3,"U",469012,253644,"","",,"new"
"300000109FZ",4,"U",469739,254658,"","",,"new"
"300000116FZ",1,"U",456076,236457,"","",,"new"
"300000116FZ",2,"U",455828,235249,"","",,"new"
"300000116FZ",3,"U",456692,231857,"","",,"new"
"300000116FZ",4,"U",461044,235305,"","",,"new"
"300000140FZ",1,"U",473207,285672,"","",,"new"
"300000140FZ",2,"U",472007,283064,"","",,"new"
"300000140FZ",3,"U",472967,281744,"","",,"new"
"300000140FZ",4,"U",475343,285104,"","",,"new"
"300000142FZ",1,"U",465354,252067,"","",,"new"
"300000142FZ",2,"U",464658,249603,"","",,"new"
"300000142FZ",3,"U",468322,248959,"","",,"new"
"300000142FZ",4,"U",468586,252027,"","",,"new"
"300000145FZ",1,"U",464751,254672,"","",,"new"
"300000145FZ",2,"U",464747,252440,"","",,"new"
"300000145FZ",3,"U",465643,252472,"","",,"new"
"300000145FZ",4,"U",465651,254660,"","",,"new"
"300000146FZ",1,"U",464902,273815,"","",,"new"
"300000146FZ",2,"U",466806,272055,"","",,"new"
"300000146FZ",3,"U",469646,273519,"","",,"new"
"300000146FZ",4,"U",468878,275423,"","",,"new"
"300000162FZ",1,"U",458332,246008,"","",,"new"
"300000162FZ",2,"U",457408,242256,"","",,"new"
"300000162FZ",3,"U",459652,240852,"","",,"new"
"300000162FZ",4,"U",463268,243472,"","",,"new"
"300000165FZ",1,"U",468793,269600,"","",,"new"
"300000165FZ",2,"U",467673,266144,"","",,"new"
"300000165FZ",3,"U",470433,266112,"","",,"new"
"300000165FZ",4,"U",471169,268728,"","",,"new"
"300000180FZ",1,"U",472149,281810,"","",,"new"
"300000180FZ",2,"U",471085,279070,"","",,"new"
"300000180FZ",3,"U",475565,278342,"","",,"new"
"300000180FZ",4,"U",475865,280250,"","",,"new"
"300000205FZ",1,"U",462827,255436,"","",,"new"
"300000205FZ",2,"U",461715,253340,"","",,"new"
"300000205FZ",3,"U",463743,251800,"","",,"new"
"300000205FZ",4,"U",465039,255512,"","",,"new"
"300000215FZ",1,"U",462586,269228,"","",,"new"
"300000215FZ",2,"U",461362,267248,"","",,"new"
"300000215FZ",3,"U",460898,264928,"","",,"new"
"300000215FZ",4,"U",465806,268200,"","",,"new"
"300000219FZ",1,"U",494048,278624,"","",,"new"
"300000219FZ",2,"U",494412,277276,"","",,"new"
"300000219FZ",3,"U",496644,278288,"","",,"new"
"300000219FZ",4,"U",496160,279416,"","",,"new"
"300000223FZ",1,"U",460164,254167,"","",,"new"
"300000223FZ",2,"U",459704,252577,"","",,"new"
"300000223FZ",3,"U",461388,251555,"","",,"new"
"300000223FZ",4,"U",462560,253791,"","",,"new"
"300000224FZ",1,"U",473487,278392,"","",,"new"
"300000224FZ",2,"U",472383,276040,"","",,"new"
"300000224FZ",3,"U",474895,275256,"","",,"new"
"300000224FZ",4,"U",475673,278416,"","",,"new"
"300000226FZ",1,"U",475728,278356,"","",,"new"
"300000226FZ",2,"U",475216,275676,"","",,"new"
"300000226FZ",3,"U",476988,275932,"","",,"new"
"300000226FZ",4,"U",477916,278028,"","",,"new"
"300000248FZ",1,"U",467532,280557,"","",,"new"
"300000248FZ",2,"U",466644,278005,"","",,"new"
"300000248FZ",3,"U",469188,275317,"","",,"new"
"300000248FZ",4,"U",471108,279205,"","",,"new"
"300000269FZ",1,"U",502610,286940,"","",,"new"
"300000269FZ",2,"U",505114,286838,"","",,"new"
"300000269FZ",3,"U",505490,289668,"","",,"new"
"300000269FZ",4,"U",505490,289668,"","",,"new"
"300000275FZ",1,"U",465823,255702,"","",,"new"
"300000275FZ",2,"U",466843,253714,"","",,"new"
"300000275FZ",3,"U",467759,253734,"","",,"new"
"300000275FZ",4,"U",467835,256082,"","",,"new"
"300000294FZ",1,"U",464991,272828,"","",,"new"
"300000294FZ",2,"U",466163,269444,"","",,"new"
"300000294FZ",3,"U",468763,269648,"","",,"new"
"300000294FZ",4,"U",466127,272946,"","",,"new"
"300000314FZ",1,"U",471358,250069,"","",,"new"
"300000314FZ",2,"U",471750,248613,"","",,"new"
"300000314FZ",3,"U",473294,248717,"","",,"new"
"300000314FZ",4,"U",473234,251117,"","",,"new"
"300000315FZ",1,"U",465550,283389,"","",,"new"
"300000315FZ",2,"U",467602,281149,"","",,"new"
"300000315FZ",3,"U",468738,280469,"","",,"new"
"300000315FZ",4,"U",469906,283997,"","",,"new"
"300000316FZ",1,"U",468083,246938,"","",,"new"
"300000316FZ",2,"U",464699,242618,"","",,"new"
"300000316FZ",3,"U",468071,242728,"","",,"new"
"300000316FZ",4,"U",468439,245686,"","",,"new"
"300000324FZ",1,"U",468993,270857,"","",,"new"
"300000324FZ",2,"U",468359,270193,"","",,"new"
"300000324FZ",3,"U",469877,269483,"","",,"new"
"300000324FZ",4,"U",470407,270907,"","",,"new"
"300000336FZ",1,"U",499486,279747,"","",,"new"
"300000336FZ",2,"U",498674,277991,"","",,"new"
"300000336FZ",3,"U",502074,277223,"","",,"new"
"300000336FZ",4,"U",502820,278743,"","",,"new"
"300000349FZ",1,"U",465771,282775,"","",,"new"
"300000349FZ",2,"U",464587,280755,"","",,"new"
"300000349FZ",3,"U",466123,279003,"","",,"new"
"300000349FZ",4,"U",467433,281921,"","",,"new"
"300000354FZ",1,"U",462702,243501,"","",,"new"
"300000354FZ",2,"U",462462,240133,"","",,"new"
"300000354FZ",3,"U",464422,240921,"","",,"new"
"300000354FZ",4,"U",463994,243109,"","",,"new"
"300000361FZ",1,"U",466518,276523,"","",,"new"
"300000361FZ",2,"U",465354,274309,"","",,"new"
"300000361FZ",3,"U",467752,274633,"","",,"new"
"300000361FZ",4,"U",468484,276099,"","",,"new"
"300000369FZ",1,"U",468236,250646,"","",,"new"
"300000369FZ",2,"U",467752,245874,"","",,"new"
"300000369FZ",3,"U",469748,245742,"","",,"new"
"300000369FZ",4,"U",473006,249334,"","",,"new"
"300000371FZ",1,"U",468261,247084,"","",,"new"
"300000371FZ",2,"U",468891,245966,"","",,"new"
"300000371FZ",3,"U",470607,247432,"","",,"new"
"300000371FZ",4,"U",470199,247818,"","",,"new"
"300000379FZ",1,"U",461469,247067,"","",,"new"
"300000379FZ",2,"U",461613,244407,"","",,"new"
"300000379FZ",3,"U",463897,243855,"","",,"new"
"300000379FZ",4,"U",463597,247227,"","",,"new"
"300000380FZ",1,"U",505595,292908,"","",,"new"
"300000380FZ",2,"U",505403,291856,"","",,"new"
"300000380FZ",3,"U",509445,288708,"","",,"new"
"300000380FZ",4,"U",511773,291060,"","",,"new"
"300000385FZ",1,"U",463333,281977,"","",,"new"
"300000385FZ",2,"U",461853,280555,"","",,"new"
"300000385FZ",3,"U",462743,278173,"","",,"new"
"300000385FZ",4,"U",467347,279907,"","",,"new"
"300000394FZ",1,"U",462756,273366,"","",,"new"
"300000394FZ",2,"U",461796,272586,"","",,"new"
"300000394FZ",3,"U",462800,269386,"","",,"new"
"300000394FZ",4,"U",465944,271714,"","",,"new"
"300000405FZ",1,"U",468445,246030,"","",,"new"
"300000405FZ",2,"U",467837,243884,"","",,"new"
"300000405FZ",3,"U",468769,242086,"","",,"new"
"300000405FZ",4,"U",472555,243354,"","",,"new"
"300000413FZ1",1,"U",454078,250344,"","",,"new"
"300000413FZ1",2,"U",454062,248804,"","",,"new"
"300000413FZ1",3,"U",456510,253079,"","",,"new"
"300000413FZ1",4,"U",456120,251443,"","",,"new"
"300000413FZ2",1,"U",453196,253497,"","",,"new"
"300000413FZ2",2,"U",452928,252113,"","",,"new"
"300000413FZ2",3,"U",453976,252091,"","",,"new"
"300000413FZ2",4,"U",454218,253471,"","",,"new"
"300000420FZ",1,"U",459572,276666,"","",,"new"
"300000420FZ",2,"U",458220,274666,"","",,"new"
"300000420FZ",3,"U",460304,273758,"","",,"new"
"300000420FZ",4,"U",461748,275718,"","",,"new"
"300000425FZ",1,"U",496399,281320,"","",,"new"
"300000425FZ",2,"U",497275,279830,"","",,"new"
"300000425FZ",3,"U",498530,280410,"","",,"new"
"300000425FZ",4,"U",497866,282122,"","",,"new"
"300000427FZ",1,"U",497616,280059,"","",,"new"
"300000427FZ",2,"U",496240,278147,"","",,"new"
"300000427FZ",3,"U",499260,277923,"","",,"new"
"300000427FZ",4,"U",498896,280139,"","",,"new"
"300000447FZ",1,"U",452796,260245,"","",,"new"
"300000447FZ",2,"U",451938,259019,"","",,"new"
"300000447FZ",3,"U",453512,258147,"","",,"new"
"300000447FZ",4,"U",453534,259593,"","",,"new"
"300000448FZ",1,"U",450759,260814,"","",,"new"
"300000448FZ",2,"U",450543,259246,"","",,"new"
"300000448FZ",3,"U",452091,259018,"","",,"new"
"300000448FZ",4,"U",452399,260870,"","",,"new"
"300000450FZ",1,"U",470024,285596,"","",,"new"
"300000450FZ",2,"U",470872,283600,"","",,"new"
"300000450FZ",3,"U",472192,283688,"","",,"new"
"300000450FZ",4,"U",473176,285676,"","",,"new"
"300000451FZ",1,"U",451364,257266,"","",,"new"
"300000451FZ",2,"U",451322,256089,"","",,"new"
"300000451FZ",3,"U",454562,253846,"","",,"new"
"300000451FZ",4,"U",454598,256618,"","",,"new"
"300000453FZ",1,"U",497244,288994,"","",,"new"
"300000453FZ",2,"U",498774,288970,"","",,"new"
"300000453FZ",3,"U",498784,289634,"","",,"new"
"300000453FZ",4,"U",498784,289634,"","",,"new"
"300000454FZ",1,"U",498531,289233,"","",,"new"
"300000454FZ",2,"U",498507,287929,"","",,"new"
"300000454FZ",3,"U",499803,287897,"","",,"new"
"300000454FZ",4,"U",499819,289329,"","",,"new"
"300000455FZ",1,"U",450997,259639,"","",,"new"
"300000455FZ",2,"U",450201,257947,"","",,"new"
"300000455FZ",3,"U",452577,256939,"","",,"new"
"300000455FZ",4,"U",453005,258539,"","",,"new"
"300000456FZ",1,"U",453267,251615,"","",,"new"
"300000456FZ",2,"U",452755,248655,"","",,"new"
"300000456FZ",3,"U",455635,249995,"","",,"new"
"300000456FZ",4,"U",455775,251535,"","",,"new"
"300000458FZ",1,"U",454034,268767,"","",,"new"
"300000458FZ",2,"U",452386,266048,"","",,"new"
"300000458FZ",3,"U",454874,263984,"","",,"new"
"300000458FZ",4,"U",456346,266520,"","",,"new"
"300000487FZ",1,"U",466487,253513,"","",,"new"
"300000487FZ",2,"U",466987,252445,"","",,"new"
"300000487FZ",3,"U",468563,252861,"","",,"new"
"300000487FZ",4,"U",468139,253635,"","",,"new"
"300000492FZ",1,"U",457327,274736,"","",,"new"
"300000492FZ",2,"U",458231,270752,"","",,"new"
"300000492FZ",3,"U",460639,270784,"","",,"new"
"300000492FZ",4,"U",461607,272608,"","",,"new"
"300000498FZ",1,"U",464585,265937,"","",,"new"
"300000498FZ",2,"U",464883,264325,"","",,"new"
"300000498FZ",3,"U",467453,264581,"","",,"new"
"300000498FZ",4,"U",467229,265997,"","",,"new"
"300000501FZ",1,"U",465205,264640,"","",,"new"
"300000501FZ",2,"U",464905,263080,"","",,"new"
"300000501FZ",3,"U",466913,262460,"","",,"new"
"300000501FZ",4,"U",467453,264504,"","",,"new"
"300000506FZ",1,"U",453542,263562,"","",,"new"
"300000506FZ",2,"U",452794,260234,"","",,"new"
"300000506FZ",3,"U",454078,259082,"","",,"new"
"300000506FZ",4,"U",455354,262526,"","",,"new"
"300000512FZ",1,"U",475324,286030,"","",,"new"
"300000512FZ",2,"U",474508,283830,"","",,"new"
"300000512FZ",3,"U",477260,282422,"","",,"new"
"300000512FZ",4,"U",479148,285062,"","",,"new"
"300000513FZ",1,"U",458155,247882,"","",,"new"
"300000513FZ",2,"U",457731,246076,"","",,"new"
"300000513FZ",3,"U",459613,245952,"","",,"new"
"300000513FZ",4,"U",459639,247922,"","",,"new"
"300000514FZ",1,"U",478908,289657,"","",,"new"
"300000514FZ",2,"U",479860,286505,"","",,"new"
"300000514FZ",3,"U",481512,286621,"","",,"new"
"300000514FZ",4,"U",480788,289061,"","",,"new"
"300000515FZ",1,"U",479966,289951,"","",,"new"
"300000515FZ",2,"U",482398,285199,"","",,"new"
"300000515FZ",3,"U",485838,285391,"","",,"new"
"300000515FZ",4,"U",481054,290479,"","",,"new"
"300000519FZ",1,"U",502098,281375,"","",,"new"
"300000519FZ",2,"U",500970,279867,"","",,"new"
"300000519FZ",3,"U",504310,277139,"","",,"new"
"300000519FZ",4,"U",506622,278763,"","",,"new"
"300000522FZ",1,"U",455263,247413,"","",,"new"
"300000522FZ",2,"U",454715,244429,"","",,"new"
"300000522FZ",3,"U",457839,244501,"","",,"new"
"300000522FZ",4,"U",457179,247437,"","",,"new"
"300000530FZ",1,"U",450490,248353,"","",,"new"
"300000530FZ",2,"U",449442,247113,"","",,"new"
"300000530FZ",3,"U",450910,245695,"","",,"new"
"300000530FZ",4,"U",451980,247483,"","",,"new"
"300000534FZ",1,"U",446917,243708,"","",,"new"
"300000534FZ",2,"U",447025,242592,"","",,"new"
"300000534FZ",3,"U",450193,242860,"","",,"new"
"300000534FZ",4,"U",450237,244628,"","",,"new"
"300000536FZ",1,"U",447112,254849,"","",,"new"
"300000536FZ",2,"U",445980,252621,"","",,"new"
"300000536FZ",3,"U",449764,252673,"","",,"new"
"300000536FZ",4,"U",449220,255029,"","",,"new"
"300000537FZ",1,"U",455012,268789,"","",,"new"
"300000537FZ",2,"U",456048,266913,"","",,"new"
"300000537FZ",3,"U",459472,268017,"","",,"new"
"300000537FZ",4,"U",457760,269853,"","",,"new"
"300000546FZ",1,"U",447228,252777,"","",,"new"
"300000546FZ",2,"U",446900,251444,"","",,"new"
"300000546FZ",3,"U",448888,251349,"","",,"new"
"300000546FZ",4,"U",449372,252733,"","",,"new"
"300000547FZ",1,"U",447177,250595,"","",,"new"
"300000547FZ",2,"U",448345,248723,"","",,"new"
"300000547FZ",3,"U",451185,251139,"","",,"new"
"300000547FZ",4,"U",449721,252419,"","",,"new"
"300000607FZ",1,"U",464243,249134,"","",,"new"
"300000607FZ",2,"U",464195,247896,"","",,"new"
"300000607FZ",3,"U",465835,247879,"","",,"new"
"300000607FZ",4,"U",465819,249062,"","",,"new"
"300000608FZ",1,"U",475478,250278,"","",,"new"
"300000608FZ",2,"U",476338,248184,"","",,"new"
"300000608FZ",3,"U",477662,248616,"","",,"new"
"300000608FZ",4,"U",477310,251060,"","",,"new"
"300000609FZ",1,"U",459625,247955,"","",,"new"
"300000609FZ",2,"U",459563,245539,"","",,"new"
"300000609FZ",3,"U",461123,245471,"","",,"new"
"300000609FZ",4,"U",461171,247899,"","",,"new"
"300000611FZ",1,"U",462769,247784,"","",,"new"
"300000611FZ",2,"U",463419,246358,"","",,"new"
"300000611FZ",3,"U",465213,246984,"","",,"new"
"300000611FZ",4,"U",463361,248850,"","",,"new"
"300000614FZ",1,"U",451668,243915,"","",,"new"
"300000614FZ",2,"U",448524,241843,"","",,"new"
"300000614FZ",3,"U",450752,239693,"","",,"new"
"300000614FZ",4,"U",451484,242039,"","",,"new"
"300000614FZ1",1,"U",448130,242640,"","",,"new"
"300000614FZ1",2,"U",447842,240868,"","",,"new"
"300000614FZ1",3,"U",448242,240600,"","",,"new"
"300000614FZ1",4,"U",449330,241756,"","",,"new"
"300000614FZ2",1,"U",448595,241083,"","",,"new"
"300000614FZ2",2,"U",448095,238799,"","",,"new"
"300000614FZ2",3,"U",449479,239155,"","",,"new"
"300000614FZ2",4,"U",449559,240699,"","",,"new"
"300000615FZ",1,"U",452251,240213,"","",,"new"
"300000615FZ",2,"U",453099,237549,"","",,"new"
"300000615FZ",3,"U",456379,238021,"","",,"new"
"300000615FZ",4,"U",455235,240381,"","",,"new"
"300000624FZ",1,"U",455352,255325,"","",,"new"
"300000624FZ",2,"U",455020,254197,"","",,"new"
"300000624FZ",3,"U",458656,252337,"","",,"new"
"300000624FZ",4,"U",460552,255333,"","",,"new"
"300000632FZ",1,"U",458383,254543,"","",,"new"
"300000632FZ",2,"U",458219,253159,"","",,"new"
"300000632FZ",3,"U",459111,253111,"","",,"new"
"300000632FZ",4,"U",459255,254523,"","",,"new"
"300000633FZ",1,"U",460799,250154,"","",,"new"
"300000633FZ",2,"U",461107,247956,"","",,"new"
"300000633FZ",3,"U",462789,247352,"","",,"new"
"300000633FZ",4,"U",464559,249736,"","",,"new"
"300000634FZ",1,"U",455425,260022,"","",,"new"
"300000634FZ",2,"U",454929,258106,"","",,"new"
"300000634FZ",3,"U",456553,257854,"","",,"new"
"300000634FZ",4,"U",457324,259794,"","",,"new"
"300000635FZ",1,"U",457192,261161,"","",,"new"
"300000635FZ",2,"U",456964,258617,"","",,"new"
"300000635FZ",3,"U",457528,257909,"","",,"new"
"300000635FZ",4,"U",460448,260293,"","",,"new"
"300000636FZ",1,"U",458009,259255,"","",,"new"
"300000636FZ",2,"U",457285,257239,"","",,"new"
"300000636FZ",3,"U",459589,255355,"","",,"new"
"300000636FZ",4,"U",460925,259019,"","",,"new"
"300000637FZ",1,"U",462259,257230,"","",,"new"
"300000637FZ",2,"U",462495,256282,"","",,"new"
"300000637FZ",3,"U",464911,257430,"","",,"new"
"300000637FZ",4,"U",463889,259180,"","",,"new"
"300000639FZ",1,"U",460705,256291,"","",,"new"
"300000639FZ",2,"U",459605,254875,"","",,"new"
"300000639FZ",3,"U",460793,253779,"","",,"new"
"300000639FZ",4,"U",462809,255443,"","",,"new"
"300000640FZ",1,"U",455072,257968,"","",,"new"
"300000640FZ",2,"U",454492,255979,"","",,"new"
"300000640FZ",3,"U",457848,255659,"","",,"new"
"300000640FZ",4,"U",457544,257867,"","",,"new"
"300000642FZ",1,"U",456311,274344,"","",,"new"
"300000642FZ",2,"U",455919,272872,"","",,"new"
"300000642FZ",3,"U",457895,271600,"","",,"new"
"300000642FZ",4,"U",457391,274432,"","",,"new"
"300000671FZ",1,"U",498803,296188,"","",,"new"
"300000671FZ",2,"U",499467,290820,"","",,"new"
"300000671FZ",3,"U",504099,291772,"","",,"new"
"300000671FZ",4,"U",500891,296092,"","",,"new"
"300000672FZ",1,"U",499713,290791,"","",,"new"
"300000672FZ",2,"U",500453,289731,"","",,"new"
"300000672FZ",3,"U",504173,289427,"","",,"new"
"300000672FZ",4,"U",504081,291767,"","",,"new"
"300000673FZ",1,"U",502362,291420,"","",,"new"
"300000673FZ",2,"U",502661,290629,"","",,"new"
"300000673FZ",3,"U",504609,290057,"","",,"new"
"300000673FZ",4,"U",505267,290935,"","",,"new"
"300000674FZ",1,"U",505425,291803,"","",,"new"
"300000674FZ",2,"U",504837,291123,"","",,"new"
"300000674FZ",3,"U",505535,289709,"","",,"new"
"300000674FZ",4,"U",507687,290177,"","",,"new"
"300000675FZ",1,"U",500346,300580,"","",,"new"
"300000675FZ",2,"U",498522,296444,"","",,"new"
"300000675FZ",3,"U",503890,296600,"","",,"new"
"300000675FZ",4,"U",503882,300396,"","",,"new"
"300000676FZ",1,"U",503437,295938,"","",,"new"
"300000676FZ",2,"U",502301,293562,"","",,"new"
"300000676FZ",3,"U",504097,293110,"","",,"new"
"300000676FZ",4,"U",505741,295638,"","",,"new"
"300000677FZ",1,"U",501021,296196,"","",,"new"
"300000677FZ",2,"U",501125,294400,"","",,"new"
"300000677FZ",3,"U",503853,295616,"","",,"new"
"300000677FZ",4,"U",503469,297104,"","",,"new"
"300000678FZ",1,"U",504824,297385,"","",,"new"
"300000678FZ",2,"U",503668,295929,"","",,"new"
"300000678FZ",3,"U",508200,295005,"","",,"new"
"300000678FZ",4,"U",507424,297217,"","",,"new"
"300000681FZ",1,"U",504845,298838,"","",,"new"
"300000681FZ",2,"U",504885,297038,"","",,"new"
"300000681FZ",3,"U",507625,297014,"","",,"new"
"300000681FZ",4,"U",507433,299062,"","",,"new"
"300000685FZ",1,"U",506069,295075,"","",,"new"
"300000685FZ",2,"U",504277,292895,"","",,"new"
"300000685FZ",3,"U",506881,291999,"","",,"new"
"300000685FZ",4,"U",508541,294643,"","",,"new"
"300000687FZ",1,"U",498195,301255,"","",,"new"
"300000687FZ",2,"U",498865,300272,"","",,"new"
"300000687FZ",3,"U",500093,301299,"","",,"new"
"300000687FZ",4,"U",499697,301967,"","",,"new"
"300000688FZ",1,"U",499301,304393,"","",,"new"
"300000688FZ",2,"U",498501,301941,"","",,"new"
"300000688FZ",3,"U",501257,300173,"","",,"new"
"300000688FZ",4,"U",500517,303869,"","",,"new"
"300000689FZ",1,"U",499397,304402,"","",,"new"
"300000689FZ",2,"U",500565,302990,"","",,"new"
"300000689FZ",3,"U",503217,304562,"","",,"new"
"300000689FZ",4,"U",502031,305640,"","",,"new"
"300000693FZ",1,"U",452094,245949,"","",,"new"
"300000693FZ",2,"U",451536,244813,"","",,"new"
